po_id,store_id,item_id,order_date,qty_ordered,expected_arrival_date,actual_arrival_date,status,supplier_id
11243,6,19,2017-11-19,200,2017-12-07,2017-12-09,Closed,4
11244,6,19,2017-11-05,100,2017-11-25,2017-11-24,Closed,2
11245,6,19,2017-10-22,500,2017-11-01,2017-11-02,Closed,2
11246,6,19,2017-10-08,1000,2017-10-21,2017-10-19,Closed,3
11247,6,19,2017-12-26,500,2018-01-19,,Open,3
11248,7,19,2017-12-17,500,2017-12-29,2017-12-31,Closed,1
11249,7,19,2017-12-03,1000,2017-12-19,2017-12-19,Closed,4
11250,7,19,2017-11-19,1000,2017-12-11,2017-12-15,Closed,4
11251,7,19,2017-11-05,1000,2017-11-21,2017-11-24,Closed,3
11252,7,19,2017-10-22,500,2017-11-11,2017-11-11,Closed,3
11253,7,19,2017-10-08,200,2017-10-22,2017-10-20,Closed,3
11254,7,19,2017-12-24,200,2018-01-10,,Open,1
11255,8,19,2017-12-17,500,2017-12-29,2017-12-31,Closed,2
11256,8,19,2017-12-03,1000,2017-12-20,2017-12-23,Closed,3
11257,8,19,2017-11-19,1000,2017-12-06,2017-12-04,Closed,2
11258,8,19,2017-11-05,500,2017-11-16,2017-11-20,Closed,4
11259,8,19,2017-10-22,1000,2017-11-08,2017-11-08,Closed,1
11260,8,19,2017-10-08,1000,2017-10-28,2017-10-30,Closed,1
11261,9,19,2017-12-17,100,2018-01-04,2018-01-04,Closed,3
11262,9,19,2017-12-03,1000,2017-12-22,2017-12-21,Closed,2
11263,9,19,2017-11-19,1000,2017-12-11,2017-12-13,Closed,1
11264,9,19,2017-11-05,100,2017-11-22,2017-11-25,Closed,3
11265,9,19,2017-10-22,200,2017-11-07,2017-11-11,Closed,2
11266,9,19,2017-10-08,500,2017-10-25,2017-10-29,Closed,1
11267,10,19,2017-12-17,100,2018-01-08,2018-01-09,Closed,1
11268,10,19,2017-12-03,500,2017-12-16,2017-12-16,Closed,3
11269,10,19,2017-11-19,500,2017-12-11,2017-12-12,Closed,4
11270,10,19,2017-11-05,1000,2017-11-21,2017-11-24,Closed,1
11271,10,19,2017-10-22,1000,2017-11-12,2017-11-15,Closed,4
11272,10,19,2017-10-08,500,2017-10-18,2017-10-21,Closed,4
11273,10,19,2017-12-30,500,2018-01-16,,Open,4
11274,1,20,2017-12-17,500,2017-12-29,2017-12-31,Closed,3
11275,1,20,2017-12-03,500,2017-12-19,2017-12-21,Closed,4
11276,1,20,2017-11-19,500,2017-12-04,2017-12-06,Closed,4
11277,1,20,2017-11-05,500,2017-11-29,2017-11-27,Closed,4
11278,1,20,2017-10-22,200,2017-11-14,2017-11-15,Closed,3
11279,1,20,2017-10-08,500,2017-10-25,2017-10-29,Closed,3
11280,1,20,2017-12-24,200,2018-01-06,,Open,1
11281,2,20,2017-12-17,1000,2018-01-07,2018-01-10,Closed,1
11282,2,20,2017-12-03,100,2017-12-27,2017-12-30,Closed,2
11283,2,20,2017-11-19,500,2017-12-09,2017-12-08,Closed,3
11284,2,20,2017-11-05,1000,2017-11-26,2017-11-25,Closed,3
11285,2,20,2017-10-22,500,2017-11-14,2017-11-13,Closed,3
11286,2,20,2017-10-08,500,2017-10-18,2017-10-18,Closed,2
11287,2,20,2017-12-29,500,2018-01-16,,Open,4
11288,3,20,2017-12-17,500,2017-12-30,2017-12-31,Closed,4
11289,3,20,2017-12-03,1000,2017-12-24,2017-12-22,Closed,2
11290,3,20,2017-11-19,200,2017-12-06,2017-12-05,Closed,3
11291,3,20,2017-11-05,200,2017-11-29,2017-12-01,Closed,3
11292,3,20,2017-10-22,100,2017-11-06,2017-11-04,Closed,4
11293,3,20,2017-10-08,500,2017-10-31,2017-10-30,Closed,1
11294,3,20,2017-12-29,500,2018-01-21,,Open,4
11295,4,20,2017-12-17,1000,2018-01-05,2018-01-06,Closed,4
11296,4,20,2017-12-03,200,2017-12-20,2017-12-20,Closed,4
11297,4,20,2017-11-19,1000,2017-11-29,2017-12-03,Closed,4
11298,4,20,2017-11-05,500,2017-11-20,2017-11-19,Closed,1
11299,4,20,2017-10-22,200,2017-11-05,2017-11-04,Closed,3
11300,4,20,2017-10-08,100,2017-10-27,2017-10-28,Closed,2
11301,4,20,2017-12-28,500,2018-01-13,,Open,2
11302,5,20,2017-12-17,1000,2018-01-10,2018-01-10,Closed,4
11303,5,20,2017-12-03,1000,2017-12-14,2017-12-13,Closed,1
11304,5,20,2017-11-19,1000,2017-11-30,2017-12-02,Closed,3
11305,5,20,2017-11-05,500,2017-11-28,2017-11-28,Closed,3
11306,5,20,2017-10-22,200,2017-11-09,2017-11-10,Closed,2
11307,5,20,2017-10-08,200,2017-10-20,2017-10-23,Closed,4
11308,6,20,2017-12-17,100,2018-01-06,2018-01-08,Closed,1
11309,6,20,2017-12-03,1000,2017-12-22,2017-12-23,Closed,3
11310,6,20,2017-11-19,100,2017-11-30,2017-12-02,Closed,4
11311,6,20,2017-11-05,500,2017-11-25,2017-11-23,Closed,3
11312,6,20,2017-10-22,500,2017-11-07,2017-11-11,Closed,4
11313,6,20,2017-10-08,500,2017-10-23,2017-10-22,Closed,4
11314,7,20,2017-12-17,100,2017-12-28,2017-12-27,Closed,4
11315,7,20,2017-12-03,200,2017-12-13,2017-12-11,Closed,2
11316,7,20,2017-11-19,500,2017-12-11,2017-12-11,Closed,2
11317,7,20,2017-11-05,1000,2017-11-19,2017-11-18,Closed,1
11318,7,20,2017-10-22,100,2017-11-09,2017-11-13,Closed,3
11319,7,20,2017-10-08,100,2017-10-23,2017-10-21,Closed,4
11320,7,20,2017-12-23,500,2018-01-16,,Open,2
11321,8,20,2017-12-17,100,2017-12-28,2017-12-29,Closed,2
11322,8,20,2017-12-03,500,2017-12-18,2017-12-16,Closed,1
11323,8,20,2017-11-19,1000,2017-12-02,2017-12-04,Closed,4
11324,8,20,2017-11-05,500,2017-11-21,2017-11-19,Closed,1
11325,8,20,2017-10-22,500,2017-11-02,2017-11-01,Closed,2
11326,8,20,2017-10-08,1000,2017-10-26,2017-10-24,Closed,4
11327,8,20,2017-12-30,500,2018-01-17,,Open,4
11328,9,20,2017-12-17,1000,2018-01-07,2018-01-05,Closed,1
11329,9,20,2017-12-03,200,2017-12-16,2017-12-17,Closed,3
11330,9,20,2017-11-19,1000,2017-11-30,2017-12-04,Closed,3
11331,9,20,2017-11-05,500,2017-11-29,2017-12-01,Closed,3
11332,9,20,2017-10-22,200,2017-11-02,2017-11-03,Closed,1
11333,9,20,2017-10-08,1000,2017-10-28,2017-10-31,Closed,2
11334,9,20,2017-12-24,200,2018-01-09,,Open,2
11335,10,20,2017-12-17,200,2017-12-29,2017-12-27,Closed,3
11336,10,20,2017-12-03,500,2017-12-23,2017-12-25,Closed,4
11337,10,20,2017-11-19,200,2017-12-10,2017-12-09,Closed,1
11338,10,20,2017-11-05,500,2017-11-17,2017-11-18,Closed,4
11339,10,20,2017-10-22,100,2017-11-06,2017-11-06,Closed,2
11340,10,20,2017-10-08,500,2017-10-18,2017-10-16,Closed,1
11341,10,20,2017-12-29,200,2018-01-09,,Open,2
11342,1,21,2017-12-17,200,2017-12-31,2017-12-30,Closed,2
11343,1,21,2017-12-03,500,2017-12-14,2017-12-15,Closed,4
11344,1,21,2017-11-19,1000,2017-12-03,2017-12-03,Closed,3
11345,1,21,2017-11-05,200,2017-11-25,2017-11-26,Closed,2
11346,1,21,2017-10-22,100,2017-11-11,2017-11-09,Closed,2
11347,1,21,2017-10-08,1000,2017-10-19,2017-10-19,Closed,4
11348,1,21,2017-12-29,500,2018-01-18,,Open,4
11349,2,21,2017-12-17,500,2017-12-29,2017-12-27,Closed,3
11350,2,21,2017-12-03,100,2017-12-20,2017-12-18,Closed,1
11351,2,21,2017-11-19,500,2017-12-09,2017-12-07,Closed,4
11352,2,21,2017-11-05,500,2017-11-25,2017-11-26,Closed,4
11353,2,21,2017-10-22,100,2017-11-14,2017-11-18,Closed,1
11354,2,21,2017-10-08,500,2017-10-26,2017-10-25,Closed,3
11355,2,21,2017-12-23,500,2018-01-09,,Open,1
11356,3,21,2017-12-17,1000,2017-12-30,2018-01-02,Closed,4
11357,3,21,2017-12-03,500,2017-12-23,2017-12-25,Closed,4
11358,3,21,2017-11-19,200,2017-12-11,2017-12-13,Closed,1
11359,3,21,2017-11-05,500,2017-11-21,2017-11-21,Closed,4
11360,3,21,2017-10-22,100,2017-11-12,2017-11-13,Closed,1
11361,3,21,2017-10-08,200,2017-10-25,2017-10-23,Closed,4
11362,4,21,2017-12-17,100,2017-12-29,2018-01-01,Closed,4
11363,4,21,2017-12-03,100,2017-12-19,2017-12-21,Closed,4
11364,4,21,2017-11-19,200,2017-12-10,2017-12-11,Closed,3
11365,4,21,2017-11-05,100,2017-11-22,2017-11-23,Closed,2
11366,4,21,2017-10-22,200,2017-11-09,2017-11-09,Closed,3
11367,4,21,2017-10-08,100,2017-10-25,2017-10-24,Closed,4
11368,5,21,2017-12-17,100,2018-01-04,2018-01-05,Closed,2
11369,5,21,2017-12-03,500,2017-12-24,2017-12-22,Closed,4
11370,5,21,2017-11-19,1000,2017-12-01,2017-11-30,Closed,4
11371,5,21,2017-11-05,1000,2017-11-22,2017-11-24,Closed,1
11372,5,21,2017-10-22,1000,2017-11-04,2017-11-06,Closed,4
11373,5,21,2017-10-08,100,2017-10-31,2017-11-02,Closed,1
11374,5,21,2017-12-25,500,2018-01-05,,Open,2
11375,6,21,2017-12-17,500,2017-12-29,2017-12-31,Closed,4
11376,6,21,2017-12-03,200,2017-12-25,2017-12-26,Closed,2
11377,6,21,2017-11-19,500,2017-12-09,2017-12-08,Closed,4
11378,6,21,2017-11-05,100,2017-11-15,2017-11-14,Closed,1
11379,6,21,2017-10-22,500,2017-11-09,2017-11-07,Closed,4
11380,6,21,2017-10-08,500,2017-10-31,2017-11-03,Closed,1
11381,6,21,2017-12-27,500,2018-01-06,,Open,1
11382,7,21,2017-12-17,100,2018-01-10,2018-01-14,Closed,2
11383,7,21,2017-12-03,200,2017-12-15,2017-12-14,Closed,1
11384,7,21,2017-11-19,500,2017-12-09,2017-12-08,Closed,4
11385,7,21,2017-11-05,1000,2017-11-16,2017-11-14,Closed,1
11386,7,21,2017-10-22,200,2017-11-10,2017-11-13,Closed,3
11387,7,21,2017-10-08,200,2017-10-23,2017-10-23,Closed,4
11388,7,21,2017-12-24,500,2018-01-04,,Open,2
11389,8,21,2017-12-17,500,2018-01-09,2018-01-08,Closed,4
11390,8,21,2017-12-03,1000,2017-12-25,2017-12-26,Closed,4
11391,8,21,2017-11-19,200,2017-12-05,2017-12-06,Closed,3
11392,8,21,2017-11-05,1000,2017-11-18,2017-11-16,Closed,2
11393,8,21,2017-10-22,100,2017-11-08,2017-11-08,Closed,3
11394,8,21,2017-10-08,100,2017-10-21,2017-10-20,Closed,2
11395,8,21,2017-12-29,500,2018-01-16,,Open,1
11396,9,21,2017-12-17,100,2017-12-28,2017-12-27,Closed,3
11397,9,21,2017-12-03,1000,2017-12-20,2017-12-19,Closed,4
11398,9,21,2017-11-19,1000,2017-12-04,2017-12-06,Closed,4
11399,9,21,2017-11-05,100,2017-11-29,2017-12-01,Closed,4
11400,9,21,2017-10-22,200,2017-11-08,2017-11-09,Closed,4
11401,9,21,2017-10-08,200,2017-10-22,2017-10-25,Closed,3
11402,10,21,2017-12-17,500,2018-01-07,2018-01-06,Closed,4
11403,10,21,2017-12-03,200,2017-12-13,2017-12-13,Closed,2
11404,10,21,2017-11-19,200,2017-11-29,2017-12-02,Closed,2
11405,10,21,2017-11-05,100,2017-11-22,2017-11-26,Closed,3
11406,10,21,2017-10-22,500,2017-11-08,2017-11-11,Closed,2
11407,10,21,2017-10-08,1000,2017-10-31,2017-11-03,Closed,1
11408,1,22,2017-12-17,1000,2018-01-02,2017-12-31,Closed,1
11409,1,22,2017-12-03,200,2017-12-22,2017-12-23,Closed,3
11410,1,22,2017-11-19,1000,2017-12-10,2017-12-11,Closed,4
11411,1,22,2017-11-05,1000,2017-11-27,2017-11-28,Closed,1
11412,1,22,2017-10-22,500,2017-11-14,2017-11-18,Closed,2
11413,1,22,2017-10-08,200,2017-10-28,2017-11-01,Closed,1
11414,1,22,2017-12-29,200,2018-01-18,,Open,4
11415,2,22,2017-12-17,1000,2018-01-03,2018-01-02,Closed,3
11416,2,22,2017-12-03,200,2017-12-15,2017-12-15,Closed,2
11417,2,22,2017-11-19,200,2017-12-02,2017-12-05,Closed,1
11418,2,22,2017-11-05,200,2017-11-23,2017-11-27,Closed,3
11419,2,22,2017-10-22,100,2017-11-01,2017-11-03,Closed,1
11420,2,22,2017-10-08,200,2017-10-30,2017-10-31,Closed,2
11421,2,22,2017-12-26,200,2018-01-12,,Open,3
11422,3,22,2017-12-17,500,2018-01-05,2018-01-06,Closed,1
11423,3,22,2017-12-03,500,2017-12-22,2017-12-20,Closed,3
11424,3,22,2017-11-19,500,2017-12-02,2017-12-01,Closed,3
11425,3,22,2017-11-05,500,2017-11-24,2017-11-26,Closed,2
11426,3,22,2017-10-22,1000,2017-11-09,2017-11-10,Closed,3
11427,3,22,2017-10-08,1000,2017-11-01,2017-11-02,Closed,1
11428,3,22,2017-12-25,200,2018-01-16,,Open,3
11429,4,22,2017-12-17,100,2018-01-02,2018-01-05,Closed,2
11430,4,22,2017-12-03,100,2017-12-18,2017-12-20,Closed,3
11431,4,22,2017-11-19,500,2017-12-06,2017-12-10,Closed,1
11432,4,22,2017-11-05,1000,2017-11-18,2017-11-16,Closed,3
11433,4,22,2017-10-22,200,2017-11-04,2017-11-08,Closed,1
11434,4,22,2017-10-08,1000,2017-10-31,2017-11-01,Closed,1
11435,4,22,2017-12-28,200,2018-01-20,,Open,2
11436,5,22,2017-12-17,100,2018-01-05,2018-01-08,Closed,4
11437,5,22,2017-12-03,200,2017-12-19,2017-12-23,Closed,4
11438,5,22,2017-11-19,100,2017-11-30,2017-12-04,Closed,4
11439,5,22,2017-11-05,500,2017-11-18,2017-11-16,Closed,2
11440,5,22,2017-10-22,1000,2017-11-11,2017-11-13,Closed,3
11441,5,22,2017-10-08,500,2017-10-22,2017-10-21,Closed,4
11442,5,22,2017-12-25,200,2018-01-08,,Open,3
11443,6,22,2017-12-17,1000,2018-01-05,2018-01-09,Closed,3
11444,6,22,2017-12-03,1000,2017-12-19,2017-12-17,Closed,4
11445,6,22,2017-11-19,1000,2017-12-04,2017-12-04,Closed,1
11446,6,22,2017-11-05,200,2017-11-23,2017-11-22,Closed,1
11447,6,22,2017-10-22,100,2017-11-03,2017-11-05,Closed,1
11448,6,22,2017-10-08,100,2017-10-23,2017-10-21,Closed,2
11449,7,22,2017-12-17,200,2017-12-29,2018-01-01,Closed,3
11450,7,22,2017-12-03,1000,2017-12-23,2017-12-24,Closed,2
11451,7,22,2017-11-19,1000,2017-12-05,2017-12-07,Closed,3
11452,7,22,2017-11-05,1000,2017-11-25,2017-11-26,Closed,2
11453,7,22,2017-10-22,1000,2017-11-04,2017-11-02,Closed,3
11454,7,22,2017-10-08,1000,2017-10-25,2017-10-27,Closed,4
11455,7,22,2017-12-25,500,2018-01-18,,Open,3
11456,8,22,2017-12-17,1000,2017-12-30,2018-01-02,Closed,3
11457,8,22,2017-12-03,500,2017-12-13,2017-12-11,Closed,1
11458,8,22,2017-11-19,1000,2017-12-10,2017-12-08,Closed,3
11459,8,22,2017-11-05,200,2017-11-23,2017-11-24,Closed,4
11460,8,22,2017-10-22,200,2017-11-05,2017-11-07,Closed,4
11461,8,22,2017-10-08,100,2017-10-19,2017-10-21,Closed,3
11462,9,22,2017-12-17,200,2018-01-08,2018-01-08,Closed,1
11463,9,22,2017-12-03,100,2017-12-27,2017-12-25,Closed,3
11464,9,22,2017-11-19,1000,2017-12-02,2017-12-02,Closed,4
11465,9,22,2017-11-05,100,2017-11-15,2017-11-14,Closed,4
11466,9,22,2017-10-22,200,2017-11-05,2017-11-04,Closed,4
11467,9,22,2017-10-08,500,2017-10-21,2017-10-19,Closed,1
11468,9,22,2017-12-25,500,2018-01-04,,Open,1
11469,10,22,2017-12-17,500,2018-01-06,2018-01-04,Closed,4
11470,10,22,2017-12-03,200,2017-12-25,2017-12-29,Closed,3
11471,10,22,2017-11-19,100,2017-11-30,2017-12-02,Closed,2
11472,10,22,2017-11-05,200,2017-11-28,2017-11-27,Closed,1
11473,10,22,2017-10-22,500,2017-11-02,2017-11-04,Closed,1
11474,10,22,2017-10-08,1000,2017-10-18,2017-10-16,Closed,2
11475,10,22,2017-12-23,500,2018-01-14,,Open,2
11476,1,23,2017-12-17,1000,2017-12-30,2017-12-31,Closed,2
11477,1,23,2017-12-03,100,2017-12-22,2017-12-26,Closed,3
11478,1,23,2017-11-19,200,2017-11-30,2017-12-04,Closed,1
11479,1,23,2017-11-05,100,2017-11-25,2017-11-23,Closed,2
11480,1,23,2017-10-22,200,2017-11-08,2017-11-06,Closed,2
11481,1,23,2017-10-08,100,2017-10-27,2017-10-31,Closed,1
11482,1,23,2017-12-26,200,2018-01-15,,Open,3
11483,2,23,2017-12-17,1000,2018-01-10,2018-01-13,Closed,4
11484,2,23,2017-12-03,500,2017-12-14,2017-12-15,Closed,1
11485,2,23,2017-11-19,100,2017-12-02,2017-12-05,Closed,1
11486,2,23,2017-11-05,500,2017-11-17,2017-11-16,Closed,2
11487,2,23,2017-10-22,500,2017-11-12,2017-11-15,Closed,2
11488,2,23,2017-10-08,1000,2017-10-28,2017-11-01,Closed,3
11489,2,23,2017-12-29,500,2018-01-17,,Open,1
11490,3,23,2017-12-17,100,2018-01-04,2018-01-06,Closed,4
11491,3,23,2017-12-03,500,2017-12-27,2017-12-28,Closed,2
11492,3,23,2017-11-19,1000,2017-12-02,2017-12-01,Closed,1
11493,3,23,2017-11-05,200,2017-11-24,2017-11-26,Closed,2
11494,3,23,2017-10-22,200,2017-11-14,2017-11-16,Closed,2
11495,3,23,2017-10-08,100,2017-10-30,2017-11-03,Closed,4
11496,3,23,2017-12-27,200,2018-01-20,,Open,4
11497,4,23,2017-12-17,100,2018-01-04,2018-01-02,Closed,2
11498,4,23,2017-12-03,500,2017-12-21,2017-12-19,Closed,1
11499,4,23,2017-11-19,100,2017-12-02,2017-12-05,Closed,1
11500,4,23,2017-11-05,1000,2017-11-29,2017-11-27,Closed,4
11501,4,23,2017-10-22,1000,2017-11-03,2017-11-07,Closed,1
11502,4,23,2017-10-08,500,2017-10-23,2017-10-24,Closed,4
11503,4,23,2017-12-27,200,2018-01-11,,Open,3
11504,5,23,2017-12-17,100,2018-01-08,2018-01-09,Closed,4
11505,5,23,2017-12-03,100,2017-12-13,2017-12-12,Closed,3
11506,5,23,2017-11-19,200,2017-12-10,2017-12-13,Closed,3
11507,5,23,2017-11-05,500,2017-11-20,2017-11-21,Closed,4
11508,5,23,2017-10-22,100,2017-11-07,2017-11-10,Closed,4
11509,5,23,2017-10-08,200,2017-10-18,2017-10-20,Closed,2
11510,6,23,2017-12-17,200,2017-12-30,2017-12-29,Closed,1
11511,6,23,2017-12-03,200,2017-12-27,2017-12-30,Closed,1
11512,6,23,2017-11-19,100,2017-11-29,2017-11-28,Closed,1
11513,6,23,2017-11-05,500,2017-11-17,2017-11-18,Closed,2
11514,6,23,2017-10-22,200,2017-11-14,2017-11-14,Closed,3
11515,6,23,2017-10-08,100,2017-10-18,2017-10-20,Closed,3
11516,6,23,2017-12-28,200,2018-01-09,,Open,2
11517,7,23,2017-12-17,1000,2018-01-06,2018-01-09,Closed,3
11518,7,23,2017-12-03,500,2017-12-24,2017-12-23,Closed,2
11519,7,23,2017-11-19,200,2017-12-11,2017-12-10,Closed,3
11520,7,23,2017-11-05,200,2017-11-20,2017-11-19,Closed,1
11521,7,23,2017-10-22,500,2017-11-10,2017-11-09,Closed,4
11522,7,23,2017-10-08,500,2017-10-20,2017-10-22,Closed,2
11523,7,23,2017-12-27,200,2018-01-19,,Open,3
11524,8,23,2017-12-17,100,2017-12-29,2018-01-01,Closed,3
11525,8,23,2017-12-03,500,2017-12-13,2017-12-11,Closed,3
11526,8,23,2017-11-19,500,2017-12-06,2017-12-08,Closed,3
11527,8,23,2017-11-05,200,2017-11-26,2017-11-29,Closed,2
11528,8,23,2017-10-22,500,2017-11-04,2017-11-04,Closed,2
11529,8,23,2017-10-08,100,2017-10-29,2017-10-31,Closed,1
11530,8,23,2017-12-22,500,2018-01-13,,Open,4
11531,9,23,2017-12-17,500,2017-12-30,2017-12-30,Closed,1
11532,9,23,2017-12-03,1000,2017-12-13,2017-12-12,Closed,4
11533,9,23,2017-11-19,500,2017-12-13,2017-12-11,Closed,3
11534,9,23,2017-11-05,200,2017-11-20,2017-11-20,Closed,3
11535,9,23,2017-10-22,100,2017-11-08,2017-11-09,Closed,2
11536,9,23,2017-10-08,500,2017-10-30,2017-10-29,Closed,4
11537,10,23,2017-12-17,100,2018-01-03,2018-01-03,Closed,2
11538,10,23,2017-12-03,500,2017-12-13,2017-12-12,Closed,2
11539,10,23,2017-11-19,1000,2017-12-08,2017-12-07,Closed,1
11540,10,23,2017-11-05,500,2017-11-17,2017-11-15,Closed,1
11541,10,23,2017-10-22,100,2017-11-01,2017-10-31,Closed,2
11542,10,23,2017-10-08,500,2017-10-24,2017-10-28,Closed,4
11543,1,24,2017-12-17,100,2017-12-31,2017-12-30,Closed,1
11544,1,24,2017-12-03,100,2017-12-16,2017-12-18,Closed,3
11545,1,24,2017-11-19,200,2017-12-07,2017-12-09,Closed,4
11546,1,24,2017-11-05,1000,2017-11-21,2017-11-22,Closed,3
11547,1,24,2017-10-22,100,2017-11-09,2017-11-08,Closed,4
11548,1,24,2017-10-08,500,2017-10-27,2017-10-29,Closed,2
11549,1,24,2017-12-29,200,2018-01-12,,Open,1
11550,2,24,2017-12-17,500,2018-01-06,2018-01-07,Closed,1
11551,2,24,2017-12-03,500,2017-12-21,2017-12-23,Closed,3
11552,2,24,2017-11-19,1000,2017-12-10,2017-12-14,Closed,1
11553,2,24,2017-11-05,500,2017-11-20,2017-11-22,Closed,1
11554,2,24,2017-10-22,100,2017-11-05,2017-11-07,Closed,1
11555,2,24,2017-10-08,1000,2017-10-29,2017-10-29,Closed,2
11556,3,24,2017-12-17,200,2018-01-04,2018-01-08,Closed,1
11557,3,24,2017-12-03,500,2017-12-17,2017-12-20,Closed,1
11558,3,24,2017-11-19,500,2017-12-13,2017-12-12,Closed,3
11559,3,24,2017-11-05,200,2017-11-18,2017-11-20,Closed,2
11560,3,24,2017-10-22,100,2017-11-13,2017-11-16,Closed,2
11561,3,24,2017-10-08,500,2017-11-01,2017-11-02,Closed,3
11562,4,24,2017-12-17,100,2018-01-06,2018-01-08,Closed,3
11563,4,24,2017-12-03,200,2017-12-16,2017-12-17,Closed,3
11564,4,24,2017-11-19,1000,2017-12-12,2017-12-14,Closed,2
11565,4,24,2017-11-05,200,2017-11-21,2017-11-25,Closed,4
11566,4,24,2017-10-22,200,2017-11-06,2017-11-10,Closed,3
11567,4,24,2017-10-08,100,2017-10-25,2017-10-29,Closed,1
11568,5,24,2017-12-17,500,2018-01-02,2018-01-04,Closed,2
11569,5,24,2017-12-03,100,2017-12-18,2017-12-19,Closed,2
11570,5,24,2017-11-19,100,2017-12-12,2017-12-11,Closed,1
11571,5,24,2017-11-05,100,2017-11-19,2017-11-18,Closed,1
11572,5,24,2017-10-22,1000,2017-11-06,2017-11-04,Closed,4
11573,5,24,2017-10-08,100,2017-10-29,2017-10-28,Closed,2
11574,5,24,2017-12-27,500,2018-01-11,,Open,1
11575,6,24,2017-12-17,100,2018-01-08,2018-01-12,Closed,1
11576,6,24,2017-12-03,1000,2017-12-16,2017-12-18,Closed,4
11577,6,24,2017-11-19,200,2017-12-05,2017-12-06,Closed,1
11578,6,24,2017-11-05,500,2017-11-23,2017-11-25,Closed,2
11579,6,24,2017-10-22,500,2017-11-08,2017-11-10,Closed,2
11580,6,24,2017-10-08,100,2017-10-19,2017-10-18,Closed,1
11581,6,24,2017-12-26,200,2018-01-08,,Open,3
11582,7,24,2017-12-17,1000,2017-12-27,2017-12-27,Closed,3
11583,7,24,2017-12-03,200,2017-12-20,2017-12-23,Closed,3
11584,7,24,2017-11-19,100,2017-12-01,2017-12-05,Closed,3
11585,7,24,2017-11-05,1000,2017-11-29,2017-12-03,Closed,2
11586,7,24,2017-10-22,1000,2017-11-06,2017-11-04,Closed,1
11587,7,24,2017-10-08,200,2017-11-01,2017-11-01,Closed,2
11588,7,24,2017-12-25,500,2018-01-06,,Open,3
11589,8,24,2017-12-17,500,2017-12-31,2018-01-02,Closed,4
11590,8,24,2017-12-03,100,2017-12-13,2017-12-11,Closed,3
11591,8,24,2017-11-19,1000,2017-12-06,2017-12-10,Closed,1
11592,8,24,2017-11-05,200,2017-11-28,2017-12-02,Closed,1
11593,8,24,2017-10-22,100,2017-11-14,2017-11-14,Closed,4
11594,8,24,2017-10-08,500,2017-10-25,2017-10-23,Closed,4
11595,8,24,2017-12-25,200,2018-01-16,,Open,3
11596,9,24,2017-12-17,1000,2018-01-03,2018-01-05,Closed,2
11597,9,24,2017-12-03,1000,2017-12-25,2017-12-26,Closed,4
11598,9,24,2017-11-19,200,2017-11-30,2017-11-28,Closed,3
11599,9,24,2017-11-05,200,2017-11-15,2017-11-15,Closed,1
11600,9,24,2017-10-22,500,2017-11-06,2017-11-04,Closed,4
11601,9,24,2017-10-08,500,2017-10-28,2017-10-27,Closed,1
11602,9,24,2017-12-24,200,2018-01-05,,Open,2
11603,10,24,2017-12-17,200,2017-12-28,2017-12-26,Closed,1
11604,10,24,2017-12-03,1000,2017-12-16,2017-12-18,Closed,2
11605,10,24,2017-11-19,500,2017-12-02,2017-11-30,Closed,1
11606,10,24,2017-11-05,1000,2017-11-21,2017-11-22,Closed,2
11607,10,24,2017-10-22,100,2017-11-11,2017-11-12,Closed,4
11608,10,24,2017-10-08,500,2017-10-31,2017-11-01,Closed,2
11609,10,24,2017-12-24,200,2018-01-07,,Open,1
11610,1,25,2017-12-17,200,2018-01-02,2018-01-04,Closed,1
11611,1,25,2017-12-03,100,2017-12-19,2017-12-22,Closed,1
11612,1,25,2017-11-19,200,2017-12-05,2017-12-06,Closed,2
11613,1,25,2017-11-05,1000,2017-11-19,2017-11-17,Closed,4
11614,1,25,2017-10-22,1000,2017-11-13,2017-11-11,Closed,2
11615,1,25,2017-10-08,200,2017-10-21,2017-10-21,Closed,4
11616,1,25,2017-12-23,200,2018-01-08,,Open,2
11617,2,25,2017-12-17,500,2017-12-29,2017-12-30,Closed,4
11618,2,25,2017-12-03,100,2017-12-24,2017-12-26,Closed,4
11619,2,25,2017-11-19,200,2017-12-04,2017-12-07,Closed,2
11620,2,25,2017-11-05,500,2017-11-15,2017-11-18,Closed,3
11621,2,25,2017-10-22,500,2017-11-02,2017-11-06,Closed,4
11622,2,25,2017-10-08,1000,2017-10-23,2017-10-27,Closed,1
11623,2,25,2017-12-25,200,2018-01-08,,Open,2
11624,3,25,2017-12-17,1000,2017-12-31,2018-01-02,Closed,1
11625,3,25,2017-12-03,200,2017-12-15,2017-12-16,Closed,4
11626,3,25,2017-11-19,200,2017-12-06,2017-12-05,Closed,2
11627,3,25,2017-11-05,100,2017-11-19,2017-11-21,Closed,4
11628,3,25,2017-10-22,1000,2017-11-08,2017-11-09,Closed,1
11629,3,25,2017-10-08,500,2017-10-24,2017-10-22,Closed,3
11630,4,25,2017-12-17,200,2018-01-08,2018-01-12,Closed,1
11631,4,25,2017-12-03,200,2017-12-23,2017-12-22,Closed,1
11632,4,25,2017-11-19,500,2017-12-13,2017-12-16,Closed,1
11633,4,25,2017-11-05,100,2017-11-29,2017-12-02,Closed,1
11634,4,25,2017-10-22,100,2017-11-06,2017-11-09,Closed,2
11635,4,25,2017-10-08,200,2017-10-26,2017-10-30,Closed,1
